,TDG_Open,TDG_High,TDG_Low,TDG_Close,TDG_Adj Close,TDG_Volume,TDG_Dividend Amount,TDG_Split Coefficient
2023-08-08,927.52,940.0,860.25,888.86,812.558610635304,646899,0.0,1.0
2023-08-07,901.0,921.71,899.555,914.18,835.705094919989,325980,0.0,1.0
2023-08-04,897.39,914.29,892.44,896.1,819.17711562034,296895,0.0,1.0
2023-08-03,882.39,902.7799,878.36,895.58,818.701753383846,271253,0.0,1.0
2023-08-02,898.02,899.46,886.75,887.36,811.187373414647,159477,0.0,1.0
2023-08-01,897.29,907.0,895.71,902.63,825.146568320932,256757,0.0,1.0
2023-07-31,885.08,900.0,885.08,899.72,822.486368112858,185009,0.0,1.0
2023-07-28,899.99,900.0,878.29,885.13,809.148800746604,235297,0.0,1.0
2023-07-27,895.24,896.68,885.8,892.62,815.995845268416,176297,0.0,1.0
2023-07-26,892.67,899.07,886.91,891.98,815.41078405427,204277,0.0,1.0
2023-07-25,871.13,893.76,867.4309,893.74,817.019702393174,244938,0.0,1.0
2023-07-24,887.01,890.195,879.8,882.04,806.324052072051,168484,0.0,1.0
2023-07-21,893.74,894.5,886.14,887.93,811.708443558496,154153,0.0,1.0
2023-07-20,889.95,890.9,885.44,890.34,813.911564693018,253330,0.0,1.0
2023-07-19,890.02,899.97,881.43,886.35,810.264073686071,225249,0.0,1.0
2023-07-18,886.24,897.78,886.24,896.8,819.817026323313,239366,0.0,1.0
2023-07-17,888.75,894.0,886.02,886.25,810.172657871361,208169,0.0,1.0
2023-07-14,893.63,893.65,880.415,888.75,812.458053239122,194033,0.0,1.0
2023-07-13,886.62,895.25,886.62,893.7,816.983136067289,162248,0.0,1.0
2023-07-12,895.6,897.275,884.63,888.03,811.799859373207,297389,0.0,1.0
2023-07-11,880.33,893.64,878.58,892.72,816.087261083127,309431,0.0,1.0
2023-07-10,880.09,889.4236,880.02,881.49,805.821265091143,257855,0.0,1.0
2023-07-07,878.59,888.2,875.95,883.08,807.27477654504,204876,0.0,1.0
2023-07-06,882.53,890.09,877.0,878.84,803.398746001317,261643,0.0,1.0
2023-07-05,889.11,893.12,882.76,886.58,810.474330059905,229242,0.0,1.0
2023-07-03,888.93,896.82,884.01,896.45,819.497070971827,90523,0.0,1.0
2023-06-30,894.9,899.56,883.5,894.17,817.412790396428,221123,0.0,1.0
2023-06-29,874.62,887.1,874.62,886.12,810.053817312237,178608,0.0,1.0
2023-06-28,875.42,883.71,869.12,875.42,800.272325138219,228704,0.0,1.0
2023-06-27,856.35,873.88,855.66,873.74,798.736539451084,199571,0.0,1.0
2023-06-26,849.27,857.145,846.52,855.34,781.916029544361,216531,0.0,1.0
2023-06-23,843.73,853.8321,843.44,850.26,777.27210615707,419485,0.0,1.0
2023-06-22,843.19,858.67,843.19,850.59,777.573778345615,304280,0.0,1.0
2023-06-21,820.62,848.1,819.66,847.97,775.178684000201,303812,0.0,1.0
2023-06-20,814.21,822.73,813.39,821.56,751.035767335171,373016,0.0,1.0
2023-06-16,826.8,830.0,814.395,815.89,745.852490641088,403175,0.0,1.0
2023-06-15,805.7,826.04,805.1987,824.66,753.869657591195,239755,0.0,1.0
2023-06-14,805.38,812.75,803.205,810.86,741.254275161153,216471,0.0,1.0
2023-06-13,808.87,812.5999,799.63,802.97,734.041567380498,197417,0.0,1.0
2023-06-12,802.3,807.52,794.97,806.4,737.177129825067,178123,0.0,1.0
2023-06-09,808.37,809.77,794.72,800.01,731.335659265069,167251,0.0,1.0
2023-06-08,800.0,808.5,800.0,807.0,737.725624713329,139067,0.0,1.0
2023-06-07,799.5,808.5469,796.055,805.76,736.59206861092,217992,0.0,1.0
2023-06-06,790.47,797.65,788.39,795.42,727.139673369859,241260,0.0,1.0
2023-06-05,796.9,796.9,782.45,788.15,720.49374364041,191000,0.0,1.0
2023-06-02,783.77,802.08,779.34,793.82,725.677020334492,284130,0.0,1.0
2023-06-01,775.63,782.89,775.375,778.15,711.352162169365,239808,0.0,1.0
2023-05-31,777.9,779.795,768.23,773.65,707.238450507394,487696,0.0,1.0
2023-05-30,790.0,793.895,778.47,780.46,713.463867489176,202625,0.0,1.0
2023-05-26,787.5,799.05,787.5,792.49,724.461189998843,206168,0.0,1.0
2023-05-25,785.93,791.56,779.1727,786.71,719.177355908579,341297,0.0,1.0
2023-05-24,775.24,784.8,768.05,779.63,712.705116227079,328705,0.0,1.0
2023-05-23,800.2,802.61,782.33,783.22,715.986943975185,400011,0.0,1.0
2023-05-22,822.58,826.3,807.34,807.9,738.548367045723,247542,0.0,1.0
2023-05-19,831.58,831.58,820.06,822.51,751.90421757492,285883,0.0,1.0
2023-05-18,819.88,828.93,815.24,826.05,755.14033741567,228641,0.0,1.0
2023-05-17,815.15,826.275,812.49,819.92,749.536547973919,235076,0.0,1.0
2023-05-16,810.0,824.59,805.4,807.07,737.789615783627,313424,0.0,1.0
2023-05-15,799.95,808.82,796.36,808.14,738.767765001029,269002,0.0,1.0
2023-05-12,800.0,803.28,783.8,795.59,727.295080254867,184707,0.0,1.0
2023-05-11,804.53,809.87,791.78,796.88,728.474344264632,223011,0.0,1.0
2023-05-10,815.0,816.94,804.675,810.14,740.596081295238,445145,0.0,1.0
2023-05-09,780.0,815.85,766.0,808.41,739.014587700747,625917,0.0,1.0
2023-05-08,770.59,776.26,768.395,772.3,706.004337008803,367731,0.0,1.0
2023-05-05,766.12,770.24,762.09,767.19,701.332988877099,281741,0.0,1.0
2023-05-04,767.08,767.08,750.86,759.99,694.751050217947,354970,0.0,1.0
2023-05-03,772.72,779.45,766.29,769.22,703.188729915722,342599,0.0,1.0
2023-05-02,768.43,772.96,754.56,771.9,705.638673749962,287406,0.0,1.0
2023-05-01,765.0,778.12,764.385,769.19,703.161305171308,247660,0.0,1.0
2023-04-28,753.62,765.69,753.62,765.0,699.330982534941,165276,0.0,1.0
2023-04-27,751.32,759.66,745.65,759.14,693.974015792908,216402,0.0,1.0
2023-04-26,752.3,755.93,741.74,742.92,679.146370646873,291280,0.0,1.0
2023-04-25,760.94,762.545,751.62,754.0,689.275242916791,254737,0.0,1.0
2023-04-24,766.39,769.515,764.28,765.25,699.559522071717,232800,0.0,1.0
2023-04-21,767.95,767.95,759.4325,764.47,698.846478716975,240518,0.0,1.0
2023-04-20,756.89,765.76,754.02,763.0,697.502666240732,207841,0.0,1.0
2023-04-19,761.11,766.61,758.37,760.64,695.345253013565,200142,0.0,1.0
2023-04-18,757.43,763.3,757.16,762.43,696.981596096882,240895,0.0,1.0
2023-04-17,752.13,757.665,749.44,754.44,689.677472501517,133401,0.0,1.0
2023-04-14,748.06,755.945,748.06,751.83,687.291519737574,234942,0.0,1.0
2023-04-13,748.21,755.23,742.24,753.72,689.019278635602,251017,0.0,1.0
2023-04-12,744.84,749.85,740.055,745.43,681.440907596105,157274,0.0,1.0
2023-04-11,737.04,740.48,733.65,738.82,675.398322243745,182778,0.0,1.0
2023-04-10,720.24,735.0475,714.98,733.91,670.909805741462,180508,0.0,1.0
2023-04-06,721.54,726.86,719.56,724.32,662.14302911073,175877,0.0,1.0
2023-04-05,728.87,733.46,722.33,722.62,660.588960260652,222823,0.0,1.0
2023-04-04,744.34,744.46,732.92,735.64,672.491299335952,156428,0.0,1.0
2023-04-03,739.505,749.205,738.3675,745.76,681.74257978465,194691,0.0,1.0
2023-03-31,739.22,742.0,732.255,737.05,673.78026232337,290340,0.0,1.0
2023-03-30,736.04,738.06,731.34,734.87,671.787397562682,179210,0.0,1.0
2023-03-29,721.33,732.98,721.33,732.25,669.392303217268,233300,0.0,1.0
2023-03-28,711.69,720.365,711.69,719.79,658.001892704346,160258,0.0,1.0
2023-03-27,712.69,718.65,707.4,713.67,652.407244844067,212641,0.0,1.0
2023-03-24,692.03,707.48,689.655,703.89,643.466778165385,304595,0.0,1.0
2023-03-23,708.07,714.43,698.41,701.25,641.053400657029,202912,0.0,1.0
2023-03-22,717.3,722.02,704.62,704.88,644.371794731018,208234,0.0,1.0
2023-03-21,715.09,723.745,710.9939,716.46,654.957746074488,315956,0.0,1.0
2023-03-20,697.48,701.73,692.82,699.97,639.883278228735,387473,0.0,1.0
2023-03-17,705.76,705.76,687.585,690.9,631.591863834497,571049,0.0,1.0
2023-03-16,689.81,714.03,686.85,712.24,651.099998693707,332223,0.0,1.0
2023-03-15,711.14,712.95,686.46,697.13,637.287069090958,445236,0.0,1.0
2023-03-14,717.11,737.565,717.11,728.2,665.689962721495,393122,0.0,1.0
2023-03-13,703.35,711.16,696.56,702.66,642.342363644446,480371,0.0,1.0
2023-03-10,740.99,740.99,711.135,717.12,655.561090451577,459462,0.0,1.0
2023-03-09,769.13,769.13,740.66,741.55,677.89397398534,284229,0.0,1.0
2023-03-08,764.58,769.078,755.67,764.49,698.864761879917,201393,0.0,1.0
2023-03-07,769.33,772.01,761.925,762.8,697.319834611311,215392,0.0,1.0
2023-03-06,766.24,771.34,765.45,770.15,704.038896992529,212788,0.0,1.0
2023-03-03,760.42,768.54,757.55,767.22,701.360413621513,239811,0.0,1.0
2023-03-02,748.99,759.86,745.32,759.06,693.90088314114,174910,0.0,1.0
2023-03-01,743.07,756.7037,743.07,750.94,686.477918986651,196865,0.0,1.0
2023-02-28,748.6,755.14,743.22,743.87,680.014820886622,376588,0.0,1.0
2023-02-27,745.74,748.73,741.35,747.4,683.241799145901,429541,0.0,1.0
2023-02-24,736.46,742.25,729.44,741.85,678.168221429471,181344,0.0,1.0
2023-02-23,741.69,747.1,736.0,746.3,682.236225184086,314494,0.0,1.0
2023-02-22,739.86,746.18,736.82,740.99,677.382045422962,212241,0.0,1.0
2023-02-21,741.04,741.84,734.63,737.2,673.917386045436,268808,0.0,1.0
2023-02-17,743.35,745.74,734.07,743.97,680.106236701333,316313,0.0,1.0
2023-02-16,740.0,756.16,738.91,748.67,684.402779992724,497962,0.0,1.0
2023-02-15,749.32,768.63,749.32,768.16,702.219722279791,428095,0.0,1.0
2023-02-14,737.14,758.31,737.14,755.68,690.811028603927,339884,0.0,1.0
2023-02-13,731.0,741.6,726.895,740.51,676.943249512351,723456,0.0,1.0
2023-02-10,745.15,751.0,729.78,730.47,667.765101715422,719136,0.0,1.0
2023-02-09,757.61,766.71,746.37,746.98,682.857852724117,636466,0.0,1.0
2023-02-08,746.19,758.43,742.5575,754.3,689.549490360922,460203,0.0,1.0
2023-02-07,738.0,744.0,717.615,742.5,678.762424225089,576991,0.0,1.0
2023-02-06,710.55,720.63,705.62,720.35,658.513821266725,414334,0.0,1.0
2023-02-03,704.25,713.86,704.25,713.5,652.251837959059,261078,0.0,1.0
2023-02-02,730.0,733.47,707.0,711.84,650.734335434865,496042,0.0,1.0
2023-02-01,713.45,729.49,713.43,728.15,665.64425481414,290606,0.0,1.0
2023-01-31,706.59,718.18,704.21,717.75,656.137010084253,286124,0.0,1.0
2023-01-30,708.82,712.34,702.5,707.25,646.538349539656,300557,0.0,1.0
2023-01-27,706.04,717.0,704.535,710.69,649.683053565695,363298,0.0,1.0
2023-01-26,703.5,710.21,695.53,710.14,649.180266584788,343108,0.0,1.0
2023-01-25,686.44,701.23,683.91,700.5,640.3677820467,275833,0.0,1.0
2023-01-24,678.53,696.42,677.56,694.25,634.654293627297,304264,0.0,1.0
2023-01-23,673.03,686.7375,671.925,685.0,626.198330766581,433213,0.0,1.0
2023-01-20,664.75,673.33,661.08,672.65,614.90847764984,427915,0.0,1.0
2023-01-19,666.92,671.17,659.59,660.24,603.563775044273,292338,0.0,1.0
2023-01-18,685.35,689.55,671.48,672.11,614.414832250404,329170,0.0,1.0
2023-01-17,685.0,691.0,678.72,680.35,621.947495382545,384569,0.0,1.0
2023-01-13,676.96,685.705,673.105,683.88,625.174473641824,347317,0.0,1.0
2023-01-12,674.96,682.495,669.86,680.2,621.810371660479,432458,0.0,1.0
2023-01-11,660.0,673.94,659.91,673.83,615.987184263424,535072,0.0,1.0
2023-01-10,647.25,658.81,645.06,658.8,602.247387312443,268693,0.0,1.0
2023-01-09,653.63,658.13,648.33,650.82,594.952405298549,248619,0.0,1.0
2023-01-06,640.0,652.51,638.78,649.03,593.316062215232,282041,0.0,1.0
2023-01-05,629.61,637.22,627.39,636.46,581.825094306128,272550,0.0,1.0
2023-01-04,627.15,638.42,627.15,633.56,579.174035679525,275741,0.0,1.0
2023-01-03,633.04,633.93,623.575,625.77,572.052743713581,216144,0.0,1.0
2022-12-30,622.57,629.85,622.51,629.65,575.599677324347,164607,0.0,1.0
2022-12-29,625.88,632.75,625.27,628.4,574.456979640466,190693,0.0,1.0
2022-12-28,624.86,629.25,618.824,621.7,568.332120054866,245671,0.0,1.0
2022-12-27,624.02,630.825,620.4,626.45,572.674371253612,184159,0.0,1.0
2022-12-23,619.07,623.47,615.565,620.32,567.070581811862,153520,0.0,1.0
2022-12-22,620.69,621.955,604.84,619.05,565.909600965039,296177,0.0,1.0
2022-12-21,614.85,627.66,614.85,627.64,573.762219448667,241794,0.0,1.0
2022-12-20,602.72,611.18,602.35,610.16,557.78273503728,266054,0.0,1.0
2022-12-19,605.08,611.5,599.515,602.05,550.368912464263,217248,0.0,1.0
2022-12-16,604.89,614.855,599.42,605.73,553.733014445607,424342,0.0,1.0
2022-12-15,621.18,621.18,608.28,612.15,559.601909750018,264329,0.0,1.0
2022-12-14,624.81,635.665,623.26,628.01,574.100457963095,447047,0.0,1.0
2022-12-13,635.0,636.815,623.05,626.59,572.802353394207,434347,0.0,1.0
2022-12-12,612.06,618.08,609.17,618.02,564.968018073522,261547,0.0,1.0
2022-12-09,611.79,618.68,609.7,609.7,557.362222289612,181698,0.0,1.0
2022-12-08,618.25,631.44,611.58,614.47,561.722756651301,328249,0.0,1.0
2022-12-07,607.61,614.98,604.44,609.69,557.353080708141,305720,0.0,1.0
2022-12-06,618.98,618.98,601.91,607.45,555.305366458627,166472,0.0,1.0
2022-12-05,615.49,622.015,611.92,616.85,563.898453041409,216441,0.0,1.0
2022-12-02,609.02,626.49,607.63,621.82,568.441819032519,475194,0.0,1.0
2022-12-01,630.22,637.995,626.89,634.64,580.161326478398,244212,0.0,1.0
2022-11-30,610.15,629.23,602.04,628.5,574.548395455177,464663,0.0,1.0
2022-11-29,606.09,612.79,604.93,609.88,557.526770756091,214445,0.0,1.0
2022-11-28,619.23,620.94,602.73,606.09,554.062111378565,312687,0.0,1.0
2022-11-25,639.61,639.61,632.27,636.54,581.898226957897,74255,0.0,1.0
2022-11-23,629.8,643.2,625.51,639.04,584.183622325658,216099,0.0,1.0
2022-11-22,619.62,631.98,616.92,629.36,575.334571461687,274015,0.0,1.0
2022-11-21,615.42,621.75,614.52,616.39,563.477940293741,194517,0.0,1.0
2022-11-18,610.62,621.545,609.12,620.61,567.335687674522,223879,0.0,1.0
2022-11-17,602.57,612.485,598.0,602.08,550.396337208676,186130,0.0,1.0
2022-11-16,617.0,617.69,606.92,612.57,559.985856171802,299256,0.0,1.0
2022-11-15,627.81,628.69,611.88,618.01,564.95887649205,401838,0.0,1.0
2022-11-14,621.51,626.23,615.24,616.14,563.249400756965,270417,0.0,1.0
2022-11-11,646.52,646.52,623.0,626.25,572.491539624192,325179,0.0,1.0
2022-11-10,619.99,648.4,610.105,640.02,585.07949730982,666665,0.0,1.0
2022-11-09,593.04,594.49,581.78,582.8,532.771368132501,390428,0.0,1.0
2022-11-08,588.68,598.3263,583.19,594.08,543.08307203184,241340,0.0,1.0
2022-11-07,585.54,586.823,574.44,584.88,534.672817078478,275655,0.0,1.0
2022-11-04,574.02,584.355,563.98,579.61,529.855203643238,344321,0.0,1.0
2022-11-03,549.83,568.09,545.29,563.1,514.762452634543,266368,0.0,1.0
2022-11-02,569.52,578.26,556.75,557.71,509.835140221649,225481,0.0,1.0
2022-11-01,582.0,586.39,574.785,575.52,526.11629682158,163686,0.0,1.0
2022-10-31,578.62,581.7,572.79,575.76,526.335694776885,194887,0.0,1.0
2022-10-28,567.24,583.34,560.56,581.55,531.62867044862,223464,0.0,1.0
2022-10-27,557.56,571.385,557.56,564.35,515.905150318423,221778,0.0,1.0
2022-10-26,559.21,571.76,552.25,554.82,507.193223176517,220076,0.0,1.0
2022-10-25,538.9,555.75,538.9,555.04,507.39433796888,268727,0.0,1.0
2022-10-24,542.85,547.0,536.34,542.58,496.003927455958,188273,0.0,1.0
2022-10-21,528.8,539.56,521.43,537.88,491.707384164567,293626,0.0,1.0
2022-10-20,539.37,543.28,528.2632,531.02,485.43625927543,198151,0.0,1.0
2022-10-19,536.2,546.25,530.625,541.5,495.016636657085,293637,0.0,1.0
2022-10-18,541.09,547.45,536.34,540.21,493.837372647321,331196,0.0,1.0
2022-10-17,525.0,532.7,524.3,525.61,480.490663699595,252080,0.0,1.0
2022-10-14,526.83,529.67,510.005,514.28,470.133251892901,236666,0.0,1.0
2022-10-13,499.63,525.1069,499.63,521.71,476.925446925887,317584,0.0,1.0
2022-10-12,526.14,526.14,509.23,509.83,466.065248138286,399317,0.0,1.0
2022-10-11,533.77,533.77,517.82,522.59,477.729906095339,312546,0.0,1.0
2022-10-10,539.59,543.54,528.505,531.52,485.893338348982,212406,0.0,1.0
2022-10-07,540.09,540.63,528.16,533.48,487.685088317307,215640,0.0,1.0
2022-10-06,545.06,554.78,545.06,547.0,500.04450646616,187565,0.0,1.0
2022-10-05,553.19,557.71,547.91,551.75,504.386757664906,253738,0.0,1.0
2022-10-04,556.02,566.15,554.65,563.52,515.146399056326,268244,0.0,1.0
2022-10-03,533.68,545.89,523.1,542.35,495.793671082124,220219,0.0,1.0
2022-09-30,526.79,536.17,523.78,524.82,479.768478763382,339990,0.0,1.0
2022-09-29,532.34,535.99,523.21,530.4,484.869481224225,223469,0.0,1.0
2022-09-28,536.98,544.215,528.45,540.24,493.864797391734,318007,0.0,1.0
2022-09-27,540.64,546.2,530.365,531.83,486.176727374585,355370,0.0,1.0
2022-09-26,537.09,548.98,530.54,531.44,485.820205697214,268329,0.0,1.0
2022-09-23,545.96,545.96,531.99,540.51,494.111620091452,259830,0.0,1.0
2022-09-22,567.06,567.06,550.09,554.7,507.083524198865,253758,0.0,1.0
2022-09-21,592.57,595.0,566.85,567.06,518.382518897076,302953,0.0,1.0
2022-09-20,590.46,590.46,576.41,584.71,534.517410193471,268170,0.0,1.0
2022-09-19,579.59,593.375,579.59,592.04,541.218189411747,264839,0.0,1.0
2022-09-16,582.03,582.6,573.01,581.93,531.97605054452,407775,0.0,1.0
2022-09-15,597.34,600.265,584.82,587.1,536.70224816505,192664,0.0,1.0
2022-09-14,595.39,600.49,585.25,600.14,548.622870403293,207674,0.0,1.0
2022-09-13,611.63,613.57,591.19,593.73,542.763116680353,197489,0.0,1.0
2022-09-12,622.85,629.91,614.57,628.37,574.429554896053,311149,0.0,1.0
2022-09-09,617.6,621.53,612.55,619.92,566.70491855302,221326,0.0,1.0
2022-09-08,610.9,616.9,606.19,615.58,562.737472194587,169134,0.0,1.0
2022-09-07,600.93,616.85,597.225,614.87,562.088419910142,212803,0.0,1.0
2022-09-06,602.34,605.75,595.89,601.39,549.765568087174,190784,0.0,1.0
2022-09-02,608.81,613.63,598.6,601.2,549.591878039224,196067,0.0,1.0
2022-09-01,594.84,605.69,589.03,605.43,553.458767001476,249228,0.0,1.0
2022-08-31,610.0,612.05,598.77,600.39,548.851409940069,287681,0.0,1.0
2022-08-30,625.57,626.73,600.84,606.98,554.875712129488,344292,0.0,1.0
2022-08-29,623.17,630.54,620.31,622.8,569.337694016681,156518,0.0,1.0
2022-08-26,657.74,657.74,630.92,631.02,576.85207398588,179354,0.0,1.0
2022-08-25,646.09,654.72,643.52,654.13,597.978268765465,148591,0.0,1.0
2022-08-24,640.77,646.23,640.77,643.04,587.840254914076,173370,0.0,1.0
2022-08-23,633.42,640.89,632.44,638.77,583.93679962594,302271,0.0,1.0
2022-08-22,635.72,639.3698,630.09,631.5,577.29086989649,512755,0.0,1.0
2022-08-19,649.62,653.89,637.18,646.0,590.546163029505,323439,0.0,1.0
2022-08-18,653.21,660.04,647.94,655.5,599.230665426998,246735,18.5,1.0
2022-08-17,667.28,673.94,665.81,668.83,594.63419281534,272452,0.0,1.0
2022-08-16,675.28,680.0,674.3887,677.36,602.217928091441,216230,0.0,1.0
2022-08-15,671.59,679.53,670.0,677.01,601.906754897228,191599,0.0,1.0
2022-08-12,661.5,677.69,661.13,676.6,601.542237726865,380407,0.0,1.0
2022-08-11,673.73,675.71,657.23,661.5,588.117337062254,296688,0.0,1.0
2022-08-10,657.66,673.745,654.25,666.06,592.171479249713,406783,0.0,1.0
2022-08-09,647.22,652.2,633.49,644.04,572.59424000238,274066,0.0,1.0
2022-08-08,642.99,647.71,639.39,641.18,570.051510472526,241553,0.0,1.0
2022-08-05,629.91,638.89,629.86,638.3,567.490999617289,198794,0.0,1.0
2022-08-04,631.9,637.63,628.9,635.91,565.36613123395,139049,0.0,1.0
2022-08-03,629.09,636.22,625.875,633.45,563.179028211768,186357,0.0,1.0
2022-08-02,630.0,635.65,625.135,626.21,556.742188422909,245353,0.0,1.0
2022-08-01,625.0,631.45,614.89,630.0,560.111749583099,330284,0.0,1.0
2022-07-29,608.54,624.85,608.54,622.34,553.301501961184,207220,0.0,1.0
2022-07-28,607.89,611.0,596.09,610.27,542.570472092187,317202,0.0,1.0
2022-07-27,593.26,603.94,588.0,599.67,533.146369638884,339302,0.0,1.0
2022-07-26,586.21,590.43,581.22,586.25,521.215100306495,245346,0.0,1.0
2022-07-25,581.12,589.475,580.7,586.12,521.099521691502,150697,0.0,1.0
2022-07-22,593.39,598.12,578.59,581.12,516.654190345604,186265,0.0,1.0
2022-07-21,583.64,593.22,580.0,590.92,525.367039783563,313075,0.0,1.0
2022-07-20,575.65,585.875,568.91,585.1,520.192674096939,265355,0.0,1.0
2022-07-19,544.41,575.53,544.41,574.01,510.332929171738,398474,0.0,1.0
2022-07-18,548.13,555.6,538.04,541.7,481.607198014547,313467,0.0,1.0
2022-07-15,545.88,547.55,536.72,538.16,478.459903421652,199540,0.0,1.0
2022-07-14,531.49,539.275,527.54,534.61,475.303718166064,255918,0.0,1.0
2022-07-13,529.89,550.09,529.89,541.97,481.847245907226,280353,0.0,1.0
2022-07-12,530.62,549.255,530.62,541.73,481.633870002623,327942,0.0,1.0
2022-07-11,530.0,535.92,529.53,530.8,471.91637568049,147741,0.0,1.0
2022-07-08,536.24,539.11,530.63,536.66,477.126304017882,124438,0.0,1.0
2022-07-07,533.98,541.53,532.72,534.57,475.268155515297,195228,0.0,1.0
2022-07-06,533.72,537.0,522.855,529.16,470.458306999036,199818,0.0,1.0
2022-07-05,529.22,531.1,514.8097,527.27,468.777971750287,374106,0.0,1.0
2022-07-01,534.31,542.62,530.54,541.69,481.598307351856,226199,0.0,1.0
2022-06-30,519.98,539.72,515.05,536.67,477.135194680574,341566,0.0,1.0
2022-06-29,534.73,537.94,519.46,525.58,467.275449755373,314094,0.0,1.0
2022-06-28,538.65,551.675,532.06,532.6,473.516694965014,301277,0.0,1.0
2022-06-27,541.0,542.67,529.19,533.8,474.583574488029,284845,0.0,1.0
2022-06-24,525.0,539.165,525.0,538.75,478.984452520468,478327,0.0,1.0
2022-06-23,527.45,527.45,513.46,518.83,461.274252438412,251282,0.0,1.0
2022-06-22,513.84,535.165,513.84,525.57,467.266559092682,373464,0.0,1.0
2022-06-21,525.35,528.705,517.33,523.66,465.568442518549,363308,0.0,1.0
2022-06-17,500.48,523.92,500.08,516.02,458.775976222017,770414,0.0,1.0
2022-06-16,536.24,540.56,510.99,513.69,456.704451814829,441993,0.0,1.0
2022-06-15,536.2,554.13,532.765,547.79,487.021611593851,381212,0.0,1.0
2022-06-14,549.98,549.98,522.13,527.65,469.115816932575,537476,0.0,1.0
2022-06-13,565.0,565.0,542.07,545.52,485.003431162813,376012,0.0,1.0
2022-06-10,593.88,598.63,580.04,581.13,516.663081008296,296705,0.0,1.0
2022-06-09,614.77,614.77,605.7,607.9,540.463385034232,208459,0.0,1.0
2022-06-08,627.04,627.815,614.86,616.72,548.304949528395,258113,0.0,1.0
2022-06-07,618.64,633.34,618.25,632.91,562.698932426411,211386,0.0,1.0
2022-06-06,625.29,628.44,615.3,624.39,555.124087813002,225935,0.0,1.0
2022-06-03,609.65,617.972,605.39,616.35,547.975995008799,160397,0.0,1.0
2022-06-02,602.2,616.82,598.51,616.28,547.913760369956,259711,0.0,1.0
2022-06-01,607.64,608.24,588.11,600.09,533.51977747194,266691,0.0,1.0
2022-05-31,603.41,608.0,594.59,605.37,538.214047373207,547406,0.0,1.0
2022-05-27,602.56,614.15,601.43,612.27,544.348604630546,357167,0.0,1.0
2022-05-26,597.5,607.17,594.0,599.75,533.217494940419,444536,0.0,1.0
2022-05-25,578.74,593.83,573.88,593.0,527.216297623457,599997,0.0,1.0
2022-05-24,573.38,582.16,561.5,579.59,515.293918953759,641915,0.0,1.0
2022-05-23,555.74,567.725,552.38,565.16,502.464692689499,421660,0.0,1.0
2022-05-20,548.3,552.53,538.2,550.24,489.19982395334,529345,0.0,1.0
